FUEL_CONSUMPTION
6.396929655216146
7.444248649496705
6.214608098422191
8.433811582477187
6.1092475827643655
5.991464547107982
6.684611727667927
7.696212639346407
5.703782474656201
5.991464547107982
5.703782474656201
6.684611727667927
4.787491742782046
5.703782474656201
5.298317366548036
7.3777589082278725
8.34283980427146
9.104979856318357
6.907755278982137
7.3777589082278725
7.8632667240095735
8.160518247477505
7.313220387090301
4.700480365792417
7.3777589082278725
4.382026634673881
7.170119543449628
4.382026634673881
6.551080335043405
9.210340371976182
5.768320995793772
5.0106352940962555
5.298317366548036
7.090076835776092
6.551080335043405
4.499809670330265
8.517193191416236
7.106606137727303
6.396929655216146
4.605170185988092
4.0943445622221
9.259130536145614
7.313220387090301
6.396929655216146
9.104979856318357
6.309918278226516
5.991464547107982
9.392661928770137
9.126958763037132
5.480638923341991
8.433811582477187
8.160518247477505
7.003065458786462
6.214608098422191
4.499809670330265
5.703782474656201
7.3777589082278725
7.313220387090301
5.0106352940962555
6.396929655216146
5.991464547107982
6.396929655216146
2.772588722239781
9.648595302907339
7.937374696163296
9.159047077588632
7.3777589082278725
6.907755278982137
7.3777589082278725
6.396929655216146
7.3777589082278725
5.703782474656201
8.411832675758411
8.294049640102028
6.396929655216146
8.294049640102028
8.665613196534512
7.003065458786462
5.703782474656201
6.684611727667927
8.294049640102028
9.464982590349763
5.703782474656201
5.703782474656201
5.703782474656201
7.495541943884256
7.600902459542082
7.3777589082278725
6.396929655216146
6.802394763324311
5.991464547107982
5.0106352940962555
4.382026634673881
5.703782474656201
7.3777589082278725
6.396929655216146
6.907755278982137
8.517193191416236
4.499809670330265
7.649692623711514
4.605170185988092
6.802394763324311
5.768320995793772
5.703782474656201
8.006367567650246
6.551080335043405
4.0943445622221
8.612503371220564
8.732304571033183
8.85366542803745
8.294049640102028
7.937374696163296
5.075173815233827
9.51044496442652
8.85366542803745
4.787491742782046
5.85793315448346
6.551080335043405
8.006367567650246
2.302585092994046
4.0943445622221
7.600902459542082
2.6390573296152584
5.991464547107982
6.396929655216146
7.3777589082278725
6.309918278226516
9.210340371976182
8.101677747454572
9.190137664658664
7.696212639346407
5.703782474656201
8.294049640102028
5.991464547107982
5.703782474656201
6.684611727667927
7.3777589082278725
6.396929655216146
5.703782474656201
5.703782474656201
6.551080335043405
5.0106352940962555
5.703782474656201
4.0943445622221
3.912023005428146
9.210340371976182
6.802394763324311
7.3777589082278725
4.941642422609304
9.798127036878302
7.824046010856293
6.476972362889683
6.214608098422191
6.907755278982137
6.476972362889683
5.991464547107982
6.684611727667927
6.1092475827643655
6.214608098422191
6.396929655216146
5.703782474656201
6.214608098422191
5.886104031450156
6.551080335043405
4.382026634673881
6.551080335043405
4.382026634673881
6.29156913955832
7.783224016336037
7.090076835776092
7.549609165154532
4.787491742782046
6.684611727667927
5.703782474656201
8.987196820661973
4.787491742782046
8.294049640102028
9.472704636443673
3.6888794541139363
9.546812608597396
6.396929655216146
5.736572297479191
4.499809670330265
4.605170185988092
7.600902459542082
4.941642422609304
5.521460917862246
6.214608098422191
5.298317366548036
9.740968623038354
5.19295685089021
7.3777589082278725
7.3777589082278725
10.373491181781864
7.3777589082278725
6.396929655216146
6.684611727667927
5.480638923341991
6.214608098422191
7.090076835776092
5.703782474656201
6.0867747269123065
5.991464547107982
6.907755278982137
7.090076835776092
5.991464547107982
6.396929655216146
5.075173815233827
8.517193191416236
5.703782474656201
7.090076835776092
7.901007051992421
4.787491742782046
7.244227515603351
8.85366542803745
6.551080335043405
5.85793315448346
7.244227515603351
6.684611727667927
7.090076835776092
6.396929655216146
8.85366542803745
8.070906088787819
7.3777589082278725
2.302585092994046
5.703782474656201
8.433811582477187
4.382026634673881
6.907755278982137
5.298317366548036
6.476972362889683
5.991464547107982
8.34283980427146
7.003065458786462
