DEPARTURE_ARRIVAL_DURATION,ARRIVAL_DEPARTURE_DURATION,STOPOVERS,VESSEL_TYPE,HULL_MATERIAL,VESSEL_LENGTH,VESSEL_BEAN,VESSEL_DRAFT,VESSEL_DEPTH,MOTOR_POWER,SPEED,NUM_PROPELLERS,NUM_GENERATORS,DWT,DWT_na,LIGHT_DISPLACEMENT,LIGHT_DISPLACEMENT_na,CREW,PASS_CAPACITY,LOAD_CAPACITY
0.3405213657592176,0.3522783618222074,0.0,0.6666666666666666,0.6666666666666666,0.47885108414078614,0.4862808619914601,0.46572935673463106,0.38193365600313256,0.7191011235955057,0.7702875589954417,0.25,0.4,0.0877742946708464,0.0,0.527749723612864,0.0,0.14285714285714285,0.044604316546762585,0.095
0.6675672650006861,0.6807590644799735,0.0,0.3333333333333333,0.3333333333333333,0.5136610770675881,0.2886416681376272,0.1862296594237468,0.29589942432574223,0.19475655430711614,0.8115145616956809,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.060431654676258995,0.0
0.23210852753535421,0.2413425963253888,0.0,0.3333333333333333,0.3333333333333333,0.44106247441089164,0.3760250210219644,0.4131090027056927,0.3064434920028869,0.14868913857677904,0.7917304519619428,0.0,0.2,0.006269592476489028,0.0,0.13861321952292616,0.0,0.09523809523809523,0.027338129496402876,0.0
0.8124601338022215,0.7994789824108344,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.49659791225674244,0.47973180834619217,0.43995036682027483,0.3267296283910658,0.007490636704119851,0.3833657814978366,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.0014388489208633087,0.03125
0.3405213657592176,0.36588781544745974,0.09090909090909091,0.6666666666666666,1.0,0.6910121686449745,0.5950038567115097,0.2931532857671842,0.21333305142084136,0.06367041198501873,0.3833657814978366,0.0,0.6000000000000001,0.15360501567398122,0.0,0.6436998574661432,0.0,0.23809523809523808,0.2143884892086331,0.13
0.36592021594468144,0.37811367437708254,0.0,0.6666666666666666,0.6666666666666666,0.37748014449049816,0.3760250210219644,0.32526074314416936,0.23864286923582978,0.15730337078651688,0.3833657814978366,0.0,0.2,0.009404388714733543,0.0,0.13861321952292616,0.0,0.047619047619047616,0.028776978417266185,0.0125
0.4949678350703441,0.5085104840663005,0.0,0.8333333333333333,0.0,0.09844933858653337,0.09489370057410046,0.010147949935965073,0.1270643518270166,0.0449438202247191,1.0,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.0,0.005755395683453237,0.005
0.5443025732363467,0.5306682891313047,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.7236579482325708,0.6428540623232564,0.7143986985586444,0.5605032144952968,0.21348314606741575,0.3833657814978366,0.0,0.6000000000000001,0.10187271093911962,1.0,0.5578949011799734,1.0,0.3333333333333333,0.28776978417266186,0.20625000000000002
0.8678258714945266,0.8777427221515806,0.0,0.6666666666666666,0.6666666666666666,0.5136610770675881,0.5411796554008987,0.25939931759588597,0.3064434920028869,0.04119850187265918,0.22535505273786782,0.5,0.6000000000000001,0.10187271093911962,1.0,0.5578949011799734,1.0,0.14285714285714285,0.0539568345323741,0.059375000000000004
0.9077433968072841,0.9166603632339954,0.0,0.6666666666666666,0.6666666666666666,0.5612419991976719,0.49909177826426604,0.32526074314416936,0.34602111115139367,0.08801498127340825,0.4459659958067572,0.0,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.14285714285714285,0.05611510791366907,0.05625
0.7201861275976136,0.7328061104470718,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.39316405123725506,0.36759468780917187,0.1862296594237468,0.15773961874266218,0.19850187265917604,0.7215014647035591,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.014388489208633094,0.009375
0.4949678350703441,0.5085104840663005,0.0,0.0,0.6666666666666666,0.3292771716487407,0.07903402114075081,0.25939931759588597,0.15773961874266218,0.1198501872659176,0.22535505273786782,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.010791366906474819,0.0
0.691105528576647,0.6696896520210563,0.18181818181818182,0.6666666666666666,0.6666666666666666,0.49659791225674244,0.47973180834619217,0.4905251069546645,0.41472597917157983,0.06367041198501873,0.3833657814978366,0.25,0.4,0.05329153605015674,0.0,0.41583965856877847,0.0,0.38095238095238093,0.043165467625899276,0.05
0.11708973039511456,0.12242716758449312,0.0,0.6666666666666666,1.0,0.713033609229231,0.6649178602153416,0.4905251069546645,0.5105458385861688,0.20149812734082398,0.628787413610695,0.5,0.4,0.18495297805642635,0.0,0.6801599033040654,0.0,0.14285714285714285,0.460431654676259,0.164375
0.42031056795403327,0.3993854074082551,0.0,0.6666666666666666,0.6666666666666666,0.542814704681219,0.584761404911095,0.4905251069546645,0.41472597917157983,0.08801498127340825,0.6628318163179507,0.0,0.2,0.07210031347962383,0.0,0.5050866379432171,0.0,0.14285714285714285,0.05323741007194245,0.06125
0.691105528576647,0.65244138299939,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5760381020526987,0.5635183515936963,0.4131090027056927,0.31671631936754807,0.10749063670411986,0.5004873068077629,0.25,0.4,0.07210031347962383,0.0,0.46046314825599777,0.0,0.19047619047619047,0.08633093525179857,0.05625
0.21254041820862518,0.19676500549560744,0.0,0.3333333333333333,0.6666666666666666,0.19932065833773338,0.15334272765883533,0.5025766492106298,0.37326723844641196,0.1198501872659176,0.3833657814978366,0.0,0.2,0.009404388714733543,0.0,0.18323670921014545,0.0,0.047619047619047616,0.017985611510791366,0.009375
0.607798763529849,0.6213810035447593,0.0,0.3333333333333333,0.3333333333333333,0.460361618314474,0.21720007452189488,0.10397902665712583,0.09415144646631685,0.059925093632958795,0.9585280016316542,0.0,0.0,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.05755395683453238,0.0
0.7047988842260917,0.7176078675517839,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.5987401905353585,0.5635183515936963,0.6416909471127601,0.5105458385861688,0.10749063670411986,0.3833657814978366,0.25,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.23809523809523808,0.07913669064748202,0.09375
0.5713012334409728,0.5849833853984667,0.18181818181818182,0.6666666666666666,1.0,0.6910121686449745,0.619593802732799,0.6416909471127601,0.4983598445807338,0.2752808988764045,0.3833657814978366,0.25,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.5238095238095237,0.23741007194244604,0.2125
0.21254041820862518,0.22120219464739777,0.0,0.3333333333333333,0.3333333333333333,0.2662611237305941,0.16685400643479548,0.11698328439815214,0.1270643518270166,0.15730337078651688,0.8298271537230466,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.023741007194244605,0.0
0.5597211515338654,0.5734126999550507,0.2727272727272727,0.8333333333333333,1.0,0.7236579482325708,0.6858994981301352,0.6221481191797662,0.5336782098696872,0.10749063670411986,0.3833657814978366,0.0,0.4,0.24764890282131666,0.0,0.7109864328230097,0.0,0.19047619047619047,0.007194244604316547,0.25
0.5064807984563353,0.4655911268484749,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.6558408036457909,0.5411796554008987,0.6416909471127601,0.4983598445807338,0.19475655430711614,0.22535505273786782,0.0,0.4,0.11724137931034483,0.0,0.5723732133000834,0.0,0.2857142857142857,0.10359712230215828,0.09375
0.4341316504026806,0.3993854074082551,0.0,0.6666666666666666,0.6666666666666666,0.48155892584754334,0.49909177826426604,0.4131090027056927,0.41472597917157983,0.08464419475655431,0.3833657814978366,0.0,0.4,0.058307210031347964,0.0,0.46046314825599777,0.0,0.19047619047619047,0.061151079136690656,0.05
0.3405213657592176,0.3522783618222074,0.0,0.6666666666666666,0.6666666666666666,0.35404711421199353,0.3228613495891321,0.2238254524719847,0.21333305142084136,0.0449438202247191,0.5004873068077629,0.25,0.2,0.004388714733542319,0.0,0.13861321952292616,0.0,0.09523809523809523,0.02158273381294964,0.00625
0.4949678350703441,0.5085104840663005,0.0,0.8333333333333333,0.0,0.39426305265471295,0.11769813207182195,0.14225446090536437,0.058706369225822286,0.0449438202247191,1.0,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.0,0.002877697841726619,0.00625
0.6675672650006861,0.6807590644799735,0.0,0.3333333333333333,0.3333333333333333,0.3997169652811584,0.31334888649677867,0.25939931759588597,0.2739467957396877,0.15730337078651688,0.8298271537230466,0.0,0.0,0.10187271093911962,1.0,0.5578949011799734,1.0,0.047619047619047616,0.025179856115107913,0.0
0.37685173455405646,0.37811367437708254,0.09090909090909091,0.6666666666666666,1.0,0.7963409907586957,0.6040187184521542,0.5397012067645477,0.45198601097867797,0.07116104868913857,0.5484131221936668,0.75,0.4,0.30407523510971785,0.0,0.7498130933161823,0.0,0.3333333333333333,0.2820143884892086,0.25
0.9799461752283445,1.0,0.0,0.6666666666666666,0.6666666666666666,0.4546601777572773,0.45251000838311545,0.32526074314416936,0.302259095187402,0.059925093632958795,0.3833657814978366,0.0,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.14285714285714285,0.046762589928057555,0.0225
0.3254525197394889,0.3369232592152377,0.0,0.6666666666666666,0.6666666666666666,0.3292771716487407,0.3228613495891321,0.25939931759588597,0.18642551968805,0.012734082397003747,0.5484131221936668,0.0,0.2,0.015673981191222573,0.0,0.18323670921014545,0.0,0.047619047619047616,0.017985611510791366,0.01875
0.9649139515317942,0.97220596766436,0.09090909090909091,0.16666666666666666,0.6666666666666666,0.3588358252218785,0.2051289226767487,0.08172583525171934,0.15773961874266218,0.012734082397003747,0.22535505273786782,0.0,0.0,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.0,0.025
0.8823836036724666,0.8919487741130152,0.0,0.6666666666666666,0.6666666666666666,0.37748014449049816,0.3228613495891321,0.4131090027056927,0.3643985625393188,0.037453183520599245,0.3833657814978366,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.03597122302158273,0.01875
0.9077433968072841,0.9166603632339954,0.0,0.6666666666666666,0.6666666666666666,0.460361618314474,0.4234882114347636,0.1666009759558823,0.17231726879443554,0.07865168539325842,0.4459659958067572,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.026618705035971222,0.021875000000000002
0.3254525197394889,0.3369232592152377,0.0,0.6666666666666666,0.6666666666666666,0.4104248275802883,0.43823846196129584,0.35587158543312075,0.28507163060798635,0.04119850187265918,0.3833657814978366,0.25,0.2,0.029467084639498434,0.0,0.32184992873307167,0.0,0.23809523809523808,0.06474820143884892,0.025
0.691105528576647,0.6576046536279444,0.6363636363636364,0.6666666666666666,0.6666666666666666,0.6795885176661224,0.6050088343987687,0.5374422686441709,0.5656145785646295,0.1760299625468165,0.3833657814978366,0.25,0.4,0.16739811912225708,0.0,0.6476599196311782,0.0,0.2857142857142857,0.15827338129496402,0.144375
0.5358418593765173,0.5495184913883586,0.2727272727272727,0.8333333333333333,1.0,0.6042407469787442,0.5411796554008987,0.32526074314416936,0.28507163060798635,0.19475655430711614,0.5004873068077629,0.25,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.38095238095238093,0.12302158273381296,0.05
0.6026689004526398,0.5935443033679682,0.36363636363636365,0.8333333333333333,1.0,0.8512181433968337,0.7607999782108881,0.6101306548518839,0.4983598445807338,0.2805243445692884,0.5004873068077629,0.25,0.4,0.7429467084639498,0.0,0.9573863423499176,0.0,0.9999999999999998,0.4784172661870504,0.625
0.9293523535587334,0.9376816181721181,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.6042407469787442,0.47973180834619217,0.46572935673463106,0.38193365600313256,0.12734082397003746,0.6628318163179507,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.14285714285714285,0.05611510791366907,0.0375
0.45785643267411175,0.44042974459871265,0.0,0.6666666666666666,1.0,0.5612419991976719,0.5115374706995837,0.43995036682027483,0.3643985625393188,0.033707865168539325,0.59088307889572,0.0,0.2,0.06583072100313479,0.0,0.5050866379432171,0.0,0.23809523809523808,0.09352517985611511,0.051875000000000004
0.9077433968072841,0.9166603632339954,0.0,0.6666666666666666,1.0,0.713033609229231,0.5950038567115097,0.30940296133444417,0.4589967440641385,0.19475655430711614,0.0,0.25,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.3333333333333333,0.2460431654676259,0.21875
0.8516355272870919,0.8235766748168492,0.0,0.6666666666666666,0.6666666666666666,0.5300927363779139,0.5411796554008987,0.4131090027056927,0.34602111115139367,0.0449438202247191,0.3833657814978366,0.25,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.14285714285714285,0.06402877697841727,0.073125
0.4465602224443804,0.4711569617484833,0.0,0.6666666666666666,0.6666666666666666,0.46785061461000244,0.49909177826426604,0.5120591770875509,0.36618886583547083,0.08801498127340825,0.5004873068077629,0.0,0.4,0.03761755485893417,0.0,0.32184992873307167,0.0,0.2857142857142857,0.06978417266187051,0.0325
0.6675672650006861,0.6807590644799735,0.0,0.3333333333333333,0.3333333333333333,0.44106247441089164,0.3228613495891321,0.30940296133444417,0.31671631936754807,0.11235955056179776,0.9042042686678773,0.0,0.0,0.10187271093911962,1.0,0.5578949011799734,1.0,0.047619047619047616,0.025179856115107913,0.0
0.4949678350703441,0.45976397248773504,0.09090909090909091,0.6666666666666666,1.0,0.7021559406388268,0.6428540623232564,0.5374422686441709,0.4857260530267906,0.09363295880149813,0.5484131221936668,0.0,0.4,0.13793103448275865,0.0,0.5990763677789239,0.0,0.3333333333333333,0.19424460431654675,0.125
0.5170361843256652,0.5306682891313047,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.7021559406388268,0.6099255763245806,0.6790765811017623,0.4983598445807338,0.149812734082397,0.6628318163179507,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.19047619047619047,0.17985611510791366,0.1125
0.4047342706384231,0.41748454908387045,0.0,0.6666666666666666,0.6666666666666666,0.44106247441089164,0.44543217383969397,0.4131090027056927,0.3267296283910658,0.1198501872659176,0.3833657814978366,0.0,0.2,0.028213166144200632,0.0,0.3583099745709938,0.0,0.047619047619047616,0.03597122302158273,0.028125
0.523616739834603,0.5372677291722161,0.18181818181818182,0.6666666666666666,1.0,0.6678701022047487,0.5524927873001797,0.5283267985484634,0.4300920209429354,0.1760299625468165,0.5004873068077629,0.0,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.2857142857142857,0.19064748201438847,0.065625
0.5522417079551163,0.5372677291722161,0.18181818181818182,0.8333333333333333,1.0,0.713033609229231,0.6858994981301352,0.4905251069546645,0.4589967440641385,0.27677902621722844,0.3833657814978366,0.25,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.23809523809523808,0.19136690647482013,0.1875
0.8678258714945266,0.9166603632339954,0.0,0.6666666666666666,1.0,0.7391451965420247,0.619593802732799,0.32211965414360405,0.29589942432574223,0.1048689138576779,0.3833657814978366,0.0,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.23809523809523808,0.05971223021582735,0.108125
0.18884533780098745,0.19676500549560744,0.0,0.3333333333333333,0.3333333333333333,0.4208769956133297,0.3502376597676398,0.25939931759588597,0.28507163060798635,0.14232209737827717,0.9042042686678773,0.0,0.0,0.10187271093911962,1.0,0.5578949011799734,1.0,0.047619047619047616,0.03597122302158273,0.0
0.7879010731107035,0.7994789824108344,0.0,0.6666666666666666,0.6666666666666666,0.5300927363779139,0.49909177826426604,0.4131090027056927,0.3643985625393188,0.037453183520599245,0.6628318163179507,0.0,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.14285714285714285,0.05467625899280576,0.0625
0.523616739834603,0.5372677291722161,0.0,0.6666666666666666,0.6666666666666666,0.6242888244648498,0.48822660573275484,0.38511626478577693,0.29589942432574223,0.13857677902621723,0.6628318163179507,0.5,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.23809523809523808,0.06978417266187051,0.03625
0.6675672650006861,0.6442940333655706,0.4545454545454546,0.6666666666666666,1.0,0.7570638564296793,0.6858994981301352,0.6699326531467165,0.5756014938356699,0.2696629213483146,0.31071859326045903,0.0,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.2857142857142857,0.2014388489208633,0.309375
0.11708973039511456,0.12242716758449312,0.0,0.0,0.3333333333333333,0.3909577154181806,0.22895681820661345,0.43995036682027483,0.31671631936754807,0.06367041198501873,0.8298271537230466,0.0,0.0,0.012539184952978058,0.0,0.18323670921014545,0.0,0.047619047619047616,0.043165467625899276,0.0125
0.6675672650006861,0.6807590644799735,0.0,0.3333333333333333,0.3333333333333333,0.3997169652811584,0.40822695796854885,0.32526074314416936,0.31671631936754807,0.12734082397003746,0.9042042686678773,0.0,0.0,0.10187271093911962,1.0,0.5578949011799734,1.0,0.047619047619047616,0.028776978417266185,0.0
0.18884533780098745,0.19676500549560744,0.0,0.3333333333333333,0.3333333333333333,0.37748014449049816,0.30362927407439894,0.38511626478577693,0.3643985625393188,0.149812734082397,0.8298271537230466,0.0,0.0,0.10187271093911962,1.0,0.5578949011799734,1.0,0.047619047619047616,0.025179856115107913,0.0
0.4631422018340126,0.4957734461160127,0.0,0.6666666666666666,0.6666666666666666,0.5153318533933896,0.4914503885308817,0.38511626478577693,0.34602111115139367,0.07116104868913857,0.31071859326045903,0.0,0.4,0.021943573667711602,0.0,0.21969675504806757,0.0,0.19047619047619047,0.05971223021582735,0.02
0.3405213657592176,0.3522783618222074,0.0,0.6666666666666666,0.6666666666666666,0.7236579482325708,0.6858994981301352,0.5811852488920113,0.5105458385861688,0.15692883895131088,0.7215014647035591,0.0,0.2,0.18495297805642635,0.0,0.6436998574661432,0.0,0.14285714285714285,0.13093525179856114,0.15
0.45785643267411175,0.4711569617484833,0.2727272727272727,0.8333333333333333,1.0,0.6434831294128144,0.619593802732799,0.46572935673463106,0.34602111115139367,0.052434456928838954,0.8298271537230466,0.5,0.4,0.10187271093911962,1.0,0.5578949011799734,1.0,0.3333333333333333,0.1726618705035971,0.10625
0.9481958752177015,0.9559863183197246,0.0,0.16666666666666666,0.6666666666666666,0.5035021561304388,0.40822695796854885,0.43995036682027483,0.39869036052735285,0.04119850187265918,0.22535505273786782,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.0035971223021582736,0.030625
0.7879010731107035,0.770202084120106,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.49659791225674244,0.3228613495891321,0.4131090027056927,0.3643985625393188,0.014981273408239699,0.3833657814978366,0.0,0.2,0.10187271093911962,1.0,0.5578949011799734,1.0,0.09523809523809523,0.025179856115107913,0.0375
